,id,gp,sn,image,desc,font.color,font.size,shape,title,label,group
120,831911978000060416,2,BristolOpenData,https://pbs.twimg.com/profile_images/846797540951560197/4bDY9myu_normal.jpg,"Helping Bristol to use more and share more open data. 
We run @ODIBristol",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/BristolOpenData>BristolOpenData</a><br>Bio: Helping Bristol to use more and share more open data. 
We run @ODIBristol</p>",BristolOpenData,Environment
121,2805170424,2,odiseoul,https://pbs.twimg.com/profile_images/510750687571869696/tf5o_SLB_normal.jpeg,,blue,30,circularImage,,odiseoul,Environment
122,449722285,2,anneza_p,https://pbs.twimg.com/profile_images/954113377625886720/M_M9xfQR_normal.jpg,Attempted veganism since 2017. Optimistic-realist. Makes things+make things happen. #equalist #feminist #startups @CRL_LDN @plusxspace @Sbootcamp @ODIHQ.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/anneza_p>anneza_p</a><br>Bio: Attempted veganism since 2017. Optimistic-realist. Makes things+make things happen. #equalist #feminist #startups @CRL_LDN @plusxspace @Sbootcamp @ODIHQ.</p>,anneza_p,Environment
123,3091263364,2,emvacher,https://pbs.twimg.com/profile_images/624660435204218880/gatYnSNa_normal.jpg,"Learning designer. Previously @TheWarehouseGrp @freeformers & @odihq Tweets full of data, digital, people first and hatred of merged cells",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/emvacher>emvacher</a><br>Bio: Learning designer. Previously @TheWarehouseGrp @freeformers & @odihq Tweets full of data, digital, people first and hatred of merged cells</p>",emvacher,Environment
124,523880207,2,StephanieDunsta,https://pbs.twimg.com/profile_images/1090026076997267456/QkmV9Q5R_normal.jpg,,blue,30,circularImage,,StephanieDunsta,Environment
125,704753889199976448,2,odi_rio,https://pbs.twimg.com/profile_images/728237629251162112/lw_9SeVq_normal.jpg,ODI Rio belongs to the @ODIHQ global Node network. We help people to create value with open data.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/odi_rio>odi_rio</a><br>Bio: ODI Rio belongs to the @ODIHQ global Node network. We help people to create value with open data.</p>,odi_rio,Environment
126,2203522063,2,notanode,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,blue,30,circularImage,,notanode,Environment
127,58213,1,benterrett,https://pbs.twimg.com/profile_images/1219918399104602112/_uhjhHhx_normal.jpg,CEO @publicdigitalhq. Royal Designer for Industry. Governor @UAL. Trustee @dandad. Advisor @HS2ltd + @L_D_F. Ex @coopdigital + @gdsteam. Feminist.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/benterrett>benterrett</a><br>Bio: CEO @publicdigitalhq. Royal Designer for Industry. Governor @UAL. Trustee @dandad. Advisor @HS2ltd + @L_D_F. Ex @coopdigital + @gdsteam. Feminist.</p>,benterrett,Digit Government Transformation
128,3963570514,1,PublicDigitalHQ,https://pbs.twimg.com/profile_images/961197798044598272/PNUKLHHQ_normal.jpg,We are not about starting big programmes; we are not interested in consultancy “land and expand”. We're about rapid improvement. We’re about delivery at scale.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/PublicDigitalHQ>PublicDigitalHQ</a><br>Bio: We are not about starting big programmes; we are not interested in consultancy “land and expand”. We're about rapid improvement. We’re about delivery at scale.</p>,PublicDigitalHQ,Digit Government Transformation
129,3945530657,1,CoopDigital,https://pbs.twimg.com/profile_images/1052234962307563520/upcXbCZy_normal.jpg,Co-op Digital - working on the digital future of Co-op. Community policy https://t.co/f7O3jU57qg,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/CoopDigital>CoopDigital</a><br>Bio: Co-op Digital - working on the digital future of Co-op. Community policy https://t.co/f7O3jU57qg</p>,CoopDigital,Digit Government Transformation
130,14164249,1,tomskitomski,https://pbs.twimg.com/profile_images/2745413700/fa4912ce9add368e312f91eaedf9354a_normal.jpeg,"Partner at @PublicDigitalHQ, co-founder @GDSteam, ex-@BBC",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/tomskitomski>tomskitomski</a><br>Bio: Partner at @PublicDigitalHQ, co-founder @GDSteam, ex-@BBC</p>",tomskitomski,Digit Government Transformation
131,18897186,1,MTBracken,https://pbs.twimg.com/profile_images/1349655349373112320/td5QaEGw_normal.jpg,"Father of 2 girls. Partner at Public Digital. NED/Advisor: Lloyds of London, Chetwood, Luminate, UCL/IIPP. Strategy is delivery. 'Insurgent,' apparently.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/MTBracken>MTBracken</a><br>Bio: Father of 2 girls. Partner at Public Digital. NED/Advisor: Lloyds of London, Chetwood, Luminate, UCL/IIPP. Strategy is delivery. 'Insurgent,' apparently.</p>",MTBracken,Digit Government Transformation
132,19528058,1,shevski,https://pbs.twimg.com/profile_images/1035497220185845760/oymets02_normal.jpg,"Director of Standards & Interoperability @NHSX. Co-founder @redecentralize. 
Trustee @okfn. @citizenbeta organiser. @nwspk fellow. Ex @ckanproject @gdsteam @w3c",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/shevski>shevski</a><br>Bio: Director of Standards & Interoperability @NHSX. Co-founder @redecentralize. 
Trustee @okfn. @citizenbeta organiser. @nwspk fellow. Ex @ckanproject @gdsteam @w3c</p>",shevski,Digit Government Transformation
133,322777832,1,richardjpope,https://pbs.twimg.com/profile_images/1056884263189209088/m6HTZDhQ_normal.jpg,Software is politics. Director https://t.co/lnisf2uZlS,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/richardjpope>richardjpope</a><br>Bio: Software is politics. Director https://t.co/lnisf2uZlS</p>,richardjpope,Digit Government Transformation
134,14700117,3,MayorofLondon,https://pbs.twimg.com/profile_images/1373756810478415877/yz1NvMqD_normal.jpg,This is the official Twitter account for the Mayor of London. Tweets before 9 May 2016 are from the previous Mayor.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/MayorofLondon>MayorofLondon</a><br>Bio: This is the official Twitter account for the Mayor of London. Tweets before 9 May 2016 are from the previous Mayor.</p>,MayorofLondon,Journalism
135,19397942,3,SadiqKhan,https://pbs.twimg.com/profile_images/1284483945153822721/NONFPXhr_normal.jpg,"Mayor of London. 

#TeamKhan #StandingUpForLondon

Sign up for an early vote:  https://t.co/IboXfzPm3f",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/SadiqKhan>SadiqKhan</a><br>Bio: Mayor of London. 

#TeamKhan #StandingUpForLondon

Sign up for an early vote:  https://t.co/IboXfzPm3f</p>",SadiqKhan,Journalism
136,740624467928436737,2,ODIHampshire,https://pbs.twimg.com/profile_images/740624946402086912/3AeisNGD_normal.jpg,"Helping to find, open and make sense of data for Hampshire & IoW. #Opendata: data anyone can access, use and share. @policysouth hosting",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ODIHampshire>ODIHampshire</a><br>Bio: Helping to find, open and make sense of data for Hampshire & IoW. #Opendata: data anyone can access, use and share. @policysouth hosting</p>",ODIHampshire,Environment
137,14813,2,ldodds,https://pbs.twimg.com/profile_images/1264930796261052422/WZv7jTZk_normal.jpg,Currently Freelance. ex @ODIHQ. Trustee @EnergySparks. Chair of @BathHacked. FRSA. Author of @datapatterns. Open data paladin. Proud Dad. He/Him.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ldodds>ldodds</a><br>Bio: Currently Freelance. ex @ODIHQ. Trustee @EnergySparks. Chair of @BathHacked. FRSA. Author of @datapatterns. Open data paladin. Proud Dad. He/Him.</p>,ldodds,Environment
138,2388894925,2,ODIHQmembers,https://pbs.twimg.com/profile_images/1148253991425511424/kO5T9_eX_normal.png,"@ODIHQ network of over 2,000 people who are doing good stuff with data. Follow for news & events, or become a member at https://t.co/Kmhr1tV9YQ",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ODIHQmembers>ODIHQmembers</a><br>Bio: @ODIHQ network of over 2,000 people who are doing good stuff with data. Follow for news & events, or become a member at https://t.co/Kmhr1tV9YQ</p>",ODIHQmembers,Environment
139,715846715346169857,2,clubopendata,https://pbs.twimg.com/profile_images/715910356112187392/5dbQYEs6_normal.jpg,Imagine a place where like-minded #opendata enthusiasts could riff on datasets in a semi-coordinated way. Welcome to Club Open Data. tweets by @northernjamie,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/clubopendata>clubopendata</a><br>Bio: Imagine a place where like-minded #opendata enthusiasts could riff on datasets in a semi-coordinated way. Welcome to Club Open Data. tweets by @northernjamie</p>,clubopendata,Environment
140,2543220949,2,UKParliData,https://pbs.twimg.com/profile_images/1093556210253684737/LaSSgbkJ_normal.jpg,This account is managed by the @parlidigital team. Take a look at the PDS blog to see what our teams are up to.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/UKParliData>UKParliData</a><br>Bio: This account is managed by the @parlidigital team. Take a look at the PDS blog to see what our teams are up to.</p>,UKParliData,Environment
141,3159413824,2,OpenDataAha,https://pbs.twimg.com/profile_images/640140935733608448/yePwcsFX_normal.png,#stories and news about #opendata being used in 'real-life'.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/OpenDataAha>OpenDataAha</a><br>Bio: #stories and news about #opendata being used in 'real-life'.</p>,OpenDataAha,Environment
142,967076729423630338,2,digidatajen,https://pbs.twimg.com/profile_images/967082702661931010/nTYJRyFN_normal.jpg,✴️ I ❤️ #LinkedData ✴️ I develop apps and model data for @swirrl ✴️I built @datadockio with @kal_ahmed ✴️ Proud participant of  @bristolcoopgym 🏋️,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/digidatajen>digidatajen</a><br>Bio: ✴️ I ❤️ #LinkedData ✴️ I develop apps and model data for @swirrl ✴️I built @datadockio with @kal_ahmed ✴️ Proud participant of  @bristolcoopgym 🏋️</p>,digidatajen,Environment
143,349681057,2,nwplanet,https://pbs.twimg.com/profile_images/631072876116975616/OA47w_G6_normal.png,"Semantic Web builders since 2004 🤖 Also: @datadockio @brightstarDB #dotNetRDF #linkeddata #opendata #standards 
Tweets 99% @digidatajen",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/nwplanet>nwplanet</a><br>Bio: Semantic Web builders since 2004 🤖 Also: @datadockio @brightstarDB #dotNetRDF #linkeddata #opendata #standards 
Tweets 99% @digidatajen</p>",nwplanet,Environment
144,4126322681,2,odi_madrid,https://pbs.twimg.com/profile_images/701806373517074436/sM1qPWKf_normal.png,"@odi_madrid, part of the @ODIHQ global Node network. Lead by @oeg_upm at @informaticaupm (@La_UPM)",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/odi_madrid>odi_madrid</a><br>Bio: @odi_madrid, part of the @ODIHQ global Node network. Lead by @oeg_upm at @informaticaupm (@La_UPM)</p>",odi_madrid,Environment
145,4059785974,2,ODIAberdeen,https://pbs.twimg.com/profile_images/661458448102608897/02Ww5O5H_normal.png,"The first and only ODI Node in Scotland. Launched 3 Nov 2015. Run by @codethecity Championing Open Data, innovation and skills north of the border!",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ODIAberdeen>ODIAberdeen</a><br>Bio: The first and only ODI Node in Scotland. Launched 3 Nov 2015. Run by @codethecity Championing Open Data, innovation and skills north of the border!</p>",ODIAberdeen,Environment
146,14138796,2,davetaz,https://pbs.twimg.com/profile_images/695522376356904960/_X4samzx_normal.jpg,Training the World at The Open Data Institute,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/davetaz>davetaz</a><br>Bio: Training the World at The Open Data Institute</p>,davetaz,Environment
147,3342772318,2,ODIVienna,https://pbs.twimg.com/profile_images/613359838404308992/cG_0qEiC_normal.png,,blue,30,circularImage,,ODIVienna,Environment
148,92939251,0,eudata,https://pbs.twimg.com/profile_images/546160361/ourdata_normal.jpg,Providing pointers to Open Gov Data,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/eudata>eudata</a><br>Bio: Providing pointers to Open Gov Data</p>,eudata,Aid Transparency
149,2398458066,2,drharveylewis,https://pbs.twimg.com/profile_images/508315169387065344/KTJ9DoL0_normal.jpeg,"Love all things science and engineering, esp. rockets. Views here are my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/drharveylewis>drharveylewis</a><br>Bio: Love all things science and engineering, esp. rockets. Views here are my own.</p>",drharveylewis,Environment
150,550049897,2,matti_brown,https://pbs.twimg.com/profile_images/2084412459/Me_normal.jpg,Physicist (former) data geek civil servant (former also) views from personal half of brain,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/matti_brown>matti_brown</a><br>Bio: Physicist (former) data geek civil servant (former also) views from personal half of brain</p>,matti_brown,Environment
151,574297787,2,BuckleyOllie,https://pbs.twimg.com/profile_images/489719450808385536/UFFUSFTY_normal.jpeg,Lead Transparency & Open Data Team in the Cabinet Office. #opengov #opendata #OGP,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/BuckleyOllie>BuckleyOllie</a><br>Bio: Lead Transparency & Open Data Team in the Cabinet Office. #opengov #opendata #OGP</p>,BuckleyOllie,Environment
152,5439642,2,tommyh,https://pbs.twimg.com/profile_images/2514785915/jgeb2g2m1pt69iwzgjrl_normal.jpeg,"Open and Linked Data, Web architecture, data science, single malt, DIY, capital letters. My tweets and opinions are my own.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/tommyh>tommyh</a><br>Bio: Open and Linked Data, Web architecture, data science, single malt, DIY, capital letters. My tweets and opinions are my own.</p>",tommyh,Environment
153,1848037524,2,odchallenges,https://pbs.twimg.com/profile_images/479636701933879296/6OsmeNXg_normal.png,The Open Data Challenge Series has now ended. It was run by Nesta & ODI and used challenge prizes to encourage ideas on open data for social good.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/odchallenges>odchallenges</a><br>Bio: The Open Data Challenge Series has now ended. It was run by Nesta & ODI and used challenge prizes to encourage ideas on open data for social good.</p>,odchallenges,Environment
154,2810061466,2,openaddressesuk,https://pbs.twimg.com/profile_images/527467656832499715/ZmqHWnTa_normal.png,Hibernating: https://t.co/lOluP18apJ,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/openaddressesuk>openaddressesuk</a><br>Bio: Hibernating: https://t.co/lOluP18apJ</p>,openaddressesuk,Environment
155,2199880058,2,opendatamonitor,https://pbs.twimg.com/profile_images/444159958016212992/IlRrHybA_normal.png,"OpenDataMonitor brings #opendata to light. Through analysis & #dataviz, users can gain insights into the #European data ecosystem.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/opendatamonitor>opendatamonitor</a><br>Bio: OpenDataMonitor brings #opendata to light. Through analysis & #dataviz, users can gain insights into the #European data ecosystem.</p>",opendatamonitor,Environment
156,16558108,2,billroberts,https://pbs.twimg.com/profile_images/1443632454/Bill_Roberts_normal.jpg,"Founder of Swirrl, linked open data enthusiast, working on PublishMyData, blogging at https://t.co/AnohkpLZ1o",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/billroberts>billroberts</a><br>Bio: Founder of Swirrl, linked open data enthusiast, working on PublishMyData, blogging at https://t.co/AnohkpLZ1o</p>",billroberts,Environment
157,19639850,2,AntonioAcunaR,https://pbs.twimg.com/profile_images/1355443862450401285/KbK3VDod_normal.jpg,Insightful and expressive thought leadership - My views and nothing but my views. RTs not endorsements.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/AntonioAcunaR>AntonioAcunaR</a><br>Bio: Insightful and expressive thought leadership - My views and nothing but my views. RTs not endorsements.</p>,AntonioAcunaR,Environment
158,534255106,2,ODIHQ,https://pbs.twimg.com/profile_images/981448597085540352/6B7vX_u1_normal.jpg,"Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ODIHQ>ODIHQ</a><br>Bio: Make data work for everyone.

We do research, strategy development, policy, events and courses. We also offer free tools to help you work better with data.</p>",ODIHQ,Environment
159,61237315,2,ocsi_uk,https://pbs.twimg.com/profile_images/502472393646825472/EeA5ZWuD_normal.jpeg,Developing & interpreting the evidence base to help public and community sector organisations deliver better services. Also on @indices2015 & @local_insight,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ocsi_uk>ocsi_uk</a><br>Bio: Developing & interpreting the evidence base to help public and community sector organisations deliver better services. Also on @indices2015 & @local_insight</p>,ocsi_uk,Environment
160,361784881,2,traffordDataLab,https://pbs.twimg.com/profile_images/518151253944045568/0QZI3-RR_normal.png,Supporting decision-making in Trafford by creating visualisations that reveal patterns in data. Part of @TraffordCouncil #opendata #opensource,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/traffordDataLab>traffordDataLab</a><br>Bio: Supporting decision-making in Trafford by creating visualisations that reveal patterns in data. Part of @TraffordCouncil #opendata #opensource</p>,traffordDataLab,Environment
161,468312068,2,georgiaknp,https://pbs.twimg.com/profile_images/417374951704784896/SdQrKevg_normal.jpeg,"Culture vulture, southwest based explorer, herbal tea obsessive, dog owner one day",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/georgiaknp>georgiaknp</a><br>Bio: Culture vulture, southwest based explorer, herbal tea obsessive, dog owner one day</p>",georgiaknp,Environment
162,4919033350,0,LumiTuchel,https://pbs.twimg.com/profile_images/699557323451203584/g2Swuvnu_normal.jpg,Work on covid19 in crises + humanitarian access and tweet on #humanitarian affairs. Alumna @GlobalDevInst. Personal tweets.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/LumiTuchel>LumiTuchel</a><br>Bio: Work on covid19 in crises + humanitarian access and tweet on #humanitarian affairs. Alumna @GlobalDevInst. Personal tweets.</p>,LumiTuchel,Aid Transparency
163,1960908852,0,humdata,https://pbs.twimg.com/profile_images/942775568050937857/alx_WaMh_normal.jpg,"@UNOCHA's Centre for Humanitarian Data. Tweets about HDX, HXL, our teams in #Nairobi + #Dakar, #humdata #DataResponsibility",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/humdata>humdata</a><br>Bio: @UNOCHA's Centre for Humanitarian Data. Tweets about HDX, HXL, our teams in #Nairobi + #Dakar, #humdata #DataResponsibility</p>",humdata,Aid Transparency
164,34570810,0,ODI_Global,https://pbs.twimg.com/profile_images/1374322161079451650/aiZpSI7w_normal.jpg,Igniting new ideas to confront global challenges. ODI is a leading global affairs think tank.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/ODI_Global>ODI_Global</a><br>Bio: Igniting new ideas to confront global challenges. ODI is a leading global affairs think tank.</p>,ODI_Global,Aid Transparency
165,160496908,0,lisawalmsley,https://pbs.twimg.com/profile_images/1358131609610973190/6xhFNVdD_normal.jpg,Editorial consultant. @NuffieldFJO @SonderTweeting @ACAPSproject @CentreForDP @HumOutcomes,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/lisawalmsley>lisawalmsley</a><br>Bio: Editorial consultant. @NuffieldFJO @SonderTweeting @ACAPSproject @CentreForDP @HumOutcomes</p>,lisawalmsley,Aid Transparency
166,25956933,0,stucampo,https://pbs.twimg.com/profile_images/621200935851794432/LIn5aMKh_normal.jpg,"Team Lead, Data Responsibility @humdata @UNOCHA. Formerly @HHI @UNICEF @UNICEFInnovate @STFUganda. #humanitarian #data #ethics #systems #design",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/stucampo>stucampo</a><br>Bio: Team Lead, Data Responsibility @humdata @UNOCHA. Formerly @HHI @UNICEF @UNICEFInnovate @STFUganda. #humanitarian #data #ethics #systems #design</p>",stucampo,Aid Transparency
167,15841875,1,alexrcoley,https://pbs.twimg.com/profile_images/1018416264857964546/uRWciYAX_normal.jpg,"#OpenData advocate, connecting better evidence & access to data through design @epimorphics. Been there helped that happen :-) ex-UK Gov",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/alexrcoley>alexrcoley</a><br>Bio: #OpenData advocate, connecting better evidence & access to data through design @epimorphics. Been there helped that happen :-) ex-UK Gov</p>",alexrcoley,Digit Government Transformation
168,118012929,1,jaCattell,https://pbs.twimg.com/profile_images/1375543395964358656/Xhwgr41M_normal.jpg,Job sharing delivery manager with @JenOliver_Jen. Incoming @Justice_Digital. Outgoing @DWP. Previous @DefraDigital. Trainee feminist. @JanetHughes's other ½ ❤️,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/jaCattell>jaCattell</a><br>Bio: Job sharing delivery manager with @JenOliver_Jen. Incoming @Justice_Digital. Outgoing @DWP. Previous @DefraDigital. Trainee feminist. @JanetHughes's other ½ ❤️</p>,jaCattell,Digit Government Transformation
169,3241740251,4,doteveryone,https://pbs.twimg.com/profile_images/882169355928309761/HHRJnqLd_normal.jpg,"The responsible technology think tank. 
Founded by @marthalanefox and led by @radiocatherine",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/doteveryone>doteveryone</a><br>Bio: The responsible technology think tank. 
Founded by @marthalanefox and led by @radiocatherine</p>",doteveryone,Data Ethics
170,917663680220852224,1,LDN_CDO,https://pbs.twimg.com/profile_images/917666206781530112/7WmivReH_normal.jpg,"London’s first Chief Digital Officer. Putting data and technology at the heart of making London an even better place to live, work and visit.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/LDN_CDO>LDN_CDO</a><br>Bio: London’s first Chief Digital Officer. Putting data and technology at the heart of making London an even better place to live, work and visit.</p>",LDN_CDO,Digit Government Transformation
171,4043080882,4,projectsbyif,https://pbs.twimg.com/profile_images/725750108353101824/jtGBNtKB_normal.jpg,IF helps organisations de-risk future products and services and build trusted brands by using data responsibly,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/projectsbyif>projectsbyif</a><br>Bio: IF helps organisations de-risk future products and services and build trusted brands by using data responsibly</p>,projectsbyif,Data Ethics
172,23788480,1,gkfrancis,https://pbs.twimg.com/profile_images/1057535500209262592/fm0T5Ecs_normal.jpg,"Online safety policy lead at DCMS, working to support innovation and growth of UK #safetytech. Read our brand-new sector survey: https://t.co/jYf8qiqrXo",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/gkfrancis>gkfrancis</a><br>Bio: Online safety policy lead at DCMS, working to support innovation and growth of UK #safetytech. Read our brand-new sector survey: https://t.co/jYf8qiqrXo</p>",gkfrancis,Digit Government Transformation
173,20519922,1,benunsworth,https://pbs.twimg.com/profile_images/378800000670969414/b5a4b12af245e0700fb69a22939bc3d0_normal.png,User centred design in government @ECC_SD,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/benunsworth>benunsworth</a><br>Bio: User centred design in government @ECC_SD</p>,benunsworth,Digit Government Transformation
174,761638264218542084,1,GovTechResearch,https://pbs.twimg.com/profile_images/797923836721319936/RO2poErw_normal.jpg,#CivicTech #GovTech #CivTech. Global research and analysis of trends transforming public services. Visit our website for an in-depth sector report.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/GovTechResearch>GovTechResearch</a><br>Bio: #CivicTech #GovTech #CivTech. Global research and analysis of trends transforming public services. Visit our website for an in-depth sector report.</p>,GovTechResearch,Digit Government Transformation
175,317753244,2,JamieFawcett1,https://pbs.twimg.com/profile_images/1365391751746256898/K48aNv0F_normal.jpg,"Data, Open, Collaboration, Philanthropy, Tech | Implementation Specialist @grantbook | MSc from @oiioxford | Ex @ODIHQ | (he/him/his)",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/JamieFawcett1>JamieFawcett1</a><br>Bio: Data, Open, Collaboration, Philanthropy, Tech | Implementation Specialist @grantbook | MSc from @oiioxford | Ex @ODIHQ | (he/him/his)</p>",JamieFawcett1,Environment
176,997903964753494017,1,RegDyn,https://pbs.twimg.com/profile_images/1182320796963950592/4ZXF2hqS_normal.jpg,"We develop new technology, frameworks and models to support better use of data. On a mission to make #data useful for everyone. Creators of https://t.co/p33aEdJFLH.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/RegDyn>RegDyn</a><br>Bio: We develop new technology, frameworks and models to support better use of data. On a mission to make #data useful for everyone. Creators of https://t.co/p33aEdJFLH.</p>",RegDyn,Digit Government Transformation
177,1301361228,1,LindaSasta,https://pbs.twimg.com/profile_images/1318134273942163458/oNsmB03S_normal.jpg,Product @ Uniti Networks. Founder #LocalDigital Collab Unit @MHCLG (#FixThePlumbing @LDgovUK). Former @gdsteam @CircularEClub @mayoroflondon #SmartLondon Board,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/LindaSasta>LindaSasta</a><br>Bio: Product @ Uniti Networks. Founder #LocalDigital Collab Unit @MHCLG (#FixThePlumbing @LDgovUK). Former @gdsteam @CircularEClub @mayoroflondon #SmartLondon Board</p>,LindaSasta,Digit Government Transformation
178,716371218,2,Jargonautical,https://pbs.twimg.com/profile_images/378800000268650026/fd91606861cc8d50f3885ed3dddd8f15_normal.jpeg,A balancing act on the geek/wonk interface.,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/Jargonautical>Jargonautical</a><br>Bio: A balancing act on the geek/wonk interface.</p>,Jargonautical,Environment
179,111041991,0,Anna_D_Scott,https://pbs.twimg.com/profile_images/1321096960703635456/Piqv5ch2_normal.jpg,"Data, ethics & responsible tech. Content consultant. Built brand @ODIHQ. Ex-@Guardian. #HumanRights MA @UCL. Trainee Gestalt psychotherapist. She/her",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/Anna_D_Scott>Anna_D_Scott</a><br>Bio: Data, ethics & responsible tech. Content consultant. Built brand @ODIHQ. Ex-@Guardian. #HumanRights MA @UCL. Trainee Gestalt psychotherapist. She/her</p>",Anna_D_Scott,Aid Transparency
180,37895085,1,ayymanduh,https://pbs.twimg.com/profile_images/1362141384296321037/2Bz8Hv0i_normal.jpg,"Leslie Knope of @Justice_Digital. Open culture, design, data, ethics, empathy, community, sustainability & relentless optimism. @ukgovcamp organiser. She/Her.",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/ayymanduh>ayymanduh</a><br>Bio: Leslie Knope of @Justice_Digital. Open culture, design, data, ethics, empathy, community, sustainability & relentless optimism. @ukgovcamp organiser. She/Her.</p>",ayymanduh,Digit Government Transformation
181,2886122134,1,kyliehavelock,https://pbs.twimg.com/profile_images/1042952985008132097/-u5COLaj_normal.jpg,Head of Product @CitizensAdvice. Passion for equitable tech. Ex @CDS_GC @Justice_Digital. Board @LocalWelcome. Fellow @CloreSocial. Person of @kitterati she/her,blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/kyliehavelock>kyliehavelock</a><br>Bio: Head of Product @CitizensAdvice. Passion for equitable tech. Ex @CDS_GC @Justice_Digital. Board @LocalWelcome. Fellow @CloreSocial. Person of @kitterati she/her</p>,kyliehavelock,Digit Government Transformation
182,1281419371,1,catdrew_,https://pbs.twimg.com/profile_images/664353082231422976/7XT1kdyy_normal.jpg,Chief Design Officer @designcouncil and member of @thepointpeople. Previously @FutureGov and @PolicyLabUK. (she/her),blue,30,circularImage,<p><l>Username: <a href=https://twitter.com/catdrew_>catdrew_</a><br>Bio: Chief Design Officer @designcouncil and member of @thepointpeople. Previously @FutureGov and @PolicyLabUK. (she/her)</p>,catdrew_,Digit Government Transformation
183,1119741,1,steveparks,https://pbs.twimg.com/profile_images/1187830412690763777/3SO6sYf6_normal.jpg,"Tech, startups, public service, writing/journalism, food. I lead @convivio and believe in healthier forms of entrepreneurship. @cbcreative alumnus",blue,30,circularImage,"<p><l>Username: <a href=https://twitter.com/steveparks>steveparks</a><br>Bio: Tech, startups, public service, writing/journalism, food. I lead @convivio and believe in healthier forms of entrepreneurship. @cbcreative alumnus</p>",steveparks,Digit Government Transformation
