,id,desc,sn,label,image,shape,font.size,title,font.color,group,value,hub
304,157981564,News and information from the European Commission. Social media and data protection policy: https://t.co/3fIsD1hPfD,EU_Commission,EU_Commission,https://pbs.twimg.com/profile_images/1394553652338171907/ay9ogs_n_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/EU_Commission>EU_Commission</a><br>Bio: News and information from the European Commission. Social media and data protection policy: https://t.co/3fIsD1hPfD</p>,blue,,1.0,17.0
305,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,17.0
306,217422465,The European Union Agency for #FundamentalRights tweets to make #humanrights a reality for everyone in the 🇪🇺 EU. 📧 Contact: https://t.co/mTeJm9zgCz,EURightsAgency,EURightsAgency,https://pbs.twimg.com/profile_images/958310133523714048/7SC3IePt_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/EURightsAgency>EURightsAgency</a><br>Bio: The European Union Agency for #FundamentalRights tweets to make #humanrights a reality for everyone in the 🇪🇺 EU. 📧 Contact: https://t.co/mTeJm9zgCz</p>,blue,,0.00606568559510416,17.0
307,2221206554,"European Center for Not-for-Profit Law: committed to #freedomofassociation, #freedomofassembly, #publicparticipation. Member of: @ICNLAlliance @fatfplatform",enablingNGOlaw,enablingNGOlaw,https://pbs.twimg.com/profile_images/1242403977863495681/hsIYLBuS_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/enablingNGOlaw>enablingNGOlaw</a><br>Bio: European Center for Not-for-Profit Law: committed to #freedomofassociation, #freedomofassembly, #publicparticipation. Member of: @ICNLAlliance @fatfplatform</p>",blue,US Aid,1.0,17.0
308,89785537,"We defend and extend the digital rights of users at risk around the world. Organizer of @RightsCon, the annual human rights + tech conference. #BlackLivesMatter",accessnow,accessnow,https://pbs.twimg.com/profile_images/740715318352351232/2P7TUJJQ_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/accessnow>accessnow</a><br>Bio: We defend and extend the digital rights of users at risk around the world. Organizer of @RightsCon, the annual human rights + tech conference. #BlackLivesMatter</p>",blue,,1.0,17.0
309,70993934,"The @UNDP @IPC_IG promotes dialogue & learning among developing countries around inclusive growth, in parternship w/ the Brazilian Government/@ipeaonline.",IPC_IG,IPC_IG,https://pbs.twimg.com/profile_images/1212835175429750789/tbCGJh2f_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/IPC_IG>IPC_IG</a><br>Bio: The @UNDP @IPC_IG promotes dialogue & learning among developing countries around inclusive growth, in parternship w/ the Brazilian Government/@ipeaonline.</p>",blue,,0.005773175868177025,18.0
310,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,18.0
311,22039274,"Wir arbeiten weltweit für eine lebenswerte Zukunft | We work to shape a future worth living around the world

Imprint & Netiquette: https://t.co/uvuIzbkQsj",giz_gmbh,giz_gmbh,https://pbs.twimg.com/profile_images/460711829543469056/as1qQajh_normal.jpeg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/giz_gmbh>giz_gmbh</a><br>Bio: Wir arbeiten weltweit für eine lebenswerte Zukunft | We work to shape a future worth living around the world

Imprint & Netiquette: https://t.co/uvuIzbkQsj</p>",blue,,1.0,18.0
312,273730280,Department of Foreign Affairs & Trade: promoting & protecting 🇦🇺 international interests. Travel updates: @smartraveller. Consular assistance: +61 2 6261 3305,dfat,dfat,https://pbs.twimg.com/profile_images/1300674494999089153/LmyZYapX_normal.png,star,30.0,<p><l>Username: <a href=https://twitter.com/dfat>dfat</a><br>Bio: Department of Foreign Affairs & Trade: promoting & protecting 🇦🇺 international interests. Travel updates: @smartraveller. Consular assistance: +61 2 6261 3305</p>,blue,,1.0,18.0
313,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,18.0
314,183269426,The official twitter account of the Economic Commission for Latin America and the Caribbean. Follow @cepal_onu in Spanish. #equalityLAC #Horizons2030,eclac_un,eclac_un,https://pbs.twimg.com/profile_images/1377267669339082754/HCMhrfhh_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/eclac_un>eclac_un</a><br>Bio: The official twitter account of the Economic Commission for Latin America and the Caribbean. Follow @cepal_onu in Spanish. #equalityLAC #Horizons2030</p>,blue,,1.0,18.0
315,3308166147,"The posts and links shared do not necessarily reflect the views of https://t.co/NvqJWkqrVF, but rather from their authors and organizers.",SP_Gateway,SP_Gateway,https://pbs.twimg.com/profile_images/669593763908616192/Wl2jN7Cw_normal.png,circle,30.0,"<p><l>Username: <a href=https://twitter.com/SP_Gateway>SP_Gateway</a><br>Bio: The posts and links shared do not necessarily reflect the views of https://t.co/NvqJWkqrVF, but rather from their authors and organizers.</p>",blue,,1.0,18.0
316,343890284,Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ) - EINEWELT Unsere Verantwortung.,BMZ_Bund,BMZ_Bund,https://pbs.twimg.com/profile_images/884754616029777920/YrtUPQ7g_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/BMZ_Bund>BMZ_Bund</a><br>Bio: Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung (BMZ) - EINEWELT Unsere Verantwortung.</p>,blue,,1.0,18.0
317,27860681,The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.,WorldBank,WorldBank,https://pbs.twimg.com/profile_images/990966497131532288/41Ze74zF_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/WorldBank>WorldBank</a><br>Bio: The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.</p>,blue,World Bank,1.0,18.0
318,140897183,Nous sommes la plus ancienne banque de développement au monde et engagés pour un #MondeEnCommun #SDGs #ODD @AFD_en @AFD_es | DG @RiouxRemy l #PartnerWithFrance,AFD_France,AFD_France,https://pbs.twimg.com/profile_images/806555048616595457/AWgc810N_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/AFD_France>AFD_France</a><br>Bio: Nous sommes la plus ancienne banque de développement au monde et engagés pour un #MondeEnCommun #SDGs #ODD @AFD_en @AFD_es | DG @RiouxRemy l #PartnerWithFrance</p>,blue,France Issue,1.0,19.0
319,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,19.0
320,21324951,God-fearing  |  Open  |  Author  |  Tech Leader  |  Digital Revolutionist  |  Data Lover  |    Chief Web Advocate  - WWW Foundation |  Tweets are mine,nnenna,nnenna,https://pbs.twimg.com/profile_images/1235281297137950720/DPDmtEov_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/nnenna>nnenna</a><br>Bio: God-fearing  |  Open  |  Author  |  Tech Leader  |  Digital Revolutionist  |  Data Lover  |    Chief Web Advocate  - WWW Foundation |  Tweets are mine</p>,blue,,1.0,19.0
321,329666643,"The UN Economic Commission for Africa (ECA) is headquartered in Addis Ababa with offices in Dakar, Kigali, Lusaka, Niamey, Rabat & Yaounde. IDEAS to ACTION.",ECA_OFFICIAL,ECA_OFFICIAL,https://pbs.twimg.com/profile_images/1186198430026207232/4Hhx3EIc_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/ECA_OFFICIAL>ECA_OFFICIAL</a><br>Bio: The UN Economic Commission for Africa (ECA) is headquartered in Addis Ababa with offices in Dakar, Kigali, Lusaka, Niamey, Rabat & Yaounde. IDEAS to ACTION.</p>",blue,,1.0,19.0
322,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,19.0
323,2278865772,Linking better policies with better lives,OECDgov,OECDgov,https://pbs.twimg.com/profile_images/1341327144505503745/uXQj6tJg_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/OECDgov>OECDgov</a><br>Bio: Linking better policies with better lives</p>,blue,,1.0,19.0
324,25531164,We fight #corruption around the world with a movement spanning 100+ countries. Imprint: https://t.co/x6HEZZoOBF,anticorruption,anticorruption,https://pbs.twimg.com/profile_images/1197436475132043270/uIOB1iWN_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/anticorruption>anticorruption</a><br>Bio: We fight #corruption around the world with a movement spanning 100+ countries. Imprint: https://t.co/x6HEZZoOBF</p>,blue,,1.0,19.0
325,188368109,The IACC is the world's biggest forum for tackling corruption.  The #IACC2020 took place virtually from 30 November to 5 December 2020.,IACCseries,IACCseries,https://pbs.twimg.com/profile_images/1243196998225997829/vED7xmwh_normal.png,circle,30.0,<p><l>Username: <a href=https://twitter.com/IACCseries>IACCseries</a><br>Bio: The IACC is the world's biggest forum for tackling corruption.  The #IACC2020 took place virtually from 30 November to 5 December 2020.</p>,blue,,1.0,19.0
326,41387380,"Co-founder, @PandemicAction | Board member, Jo Cox Foundation | Co-founder Best for Britain | ONE Campaign alum | views personal | RT ≠ endorsement |",eloisetodd,eloisetodd,https://pbs.twimg.com/profile_images/835759736062685184/EHB-cGr-_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/eloisetodd>eloisetodd</a><br>Bio: Co-founder, @PandemicAction | Board member, Jo Cox Foundation | Co-founder Best for Britain | ONE Campaign alum | views personal | RT ≠ endorsement |</p>",blue,,1.0,19.0
327,336218991,Justice begins where inequality ends. We’re building a world where everyone has the power to shape their lives. Join us and follow our president @darrenwalker.,FordFoundation,FordFoundation,https://pbs.twimg.com/profile_images/1220418242352701441/U9iU418__normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/FordFoundation>FordFoundation</a><br>Bio: Justice begins where inequality ends. We’re building a world where everyone has the power to shape their lives. Join us and follow our president @darrenwalker.</p>,blue,,1.0,19.0
328,18510558,Desde el BID trabajamos para el desarrollo socioeconómico y sostenible de #AméricaLatina y el #Caribe 🌎,el_BID,el_BID,https://pbs.twimg.com/profile_images/1226898562010767360/PBYe9jgY_normal.png,circle,30.0,<p><l>Username: <a href=https://twitter.com/el_BID>el_BID</a><br>Bio: Desde el BID trabajamos para el desarrollo socioeconómico y sostenible de #AméricaLatina y el #Caribe 🌎</p>,blue,,1.0,19.0
329,25390350,"The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open",OECD,OECD,https://pbs.twimg.com/profile_images/1336674338880319493/S0UMmjq4_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/OECD>OECD</a><br>Bio: The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open</p>",blue,World Bank,1.0,19.0
330,30811020,Relentless seeker/enabler of agency & activism. SecGen: @CIVICUSalliance. Advisor: @SDGbenchmarks & @OpenGovPart. #PeoplePower #WomxnLeaders ✊ (she/they),lysajohn,lysajohn,https://pbs.twimg.com/profile_images/1268591891592941571/6CagG_j-_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/lysajohn>lysajohn</a><br>Bio: Relentless seeker/enabler of agency & activism. SecGen: @CIVICUSalliance. Advisor: @SDGbenchmarks & @OpenGovPart. #PeoplePower #WomxnLeaders ✊ (she/they)</p>,blue,US Aid,1.0,19.0
331,2802004432,Secretary-General of the #OECD working around the clock and around the globe to promote Better Policies for Better Lives. @OECD,A_Gurria,A_Gurria,https://pbs.twimg.com/profile_images/1342123257999319040/5heRSdwJ_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/A_Gurria>A_Gurria</a><br>Bio: Secretary-General of the #OECD working around the clock and around the globe to promote Better Policies for Better Lives. @OECD</p>,blue,,0.004801855633167951,19.0
332,172391256,"Gateway to the @WorldBank's work on #GoodGov, #GovTech, #OpenGov, #procurement, #AntiCorruption, public finance, accountability & more. Talk to us!",wbg_gov,wbg_gov,https://pbs.twimg.com/profile_images/657619924836327424/eS6-JUwh_normal.png,circle,30.0,"<p><l>Username: <a href=https://twitter.com/wbg_gov>wbg_gov</a><br>Bio: Gateway to the @WorldBank's work on #GoodGov, #GovTech, #OpenGov, #procurement, #AntiCorruption, public finance, accountability & more. Talk to us!</p>",blue,World Bank,1.0,19.0
333,710200852804456448,Commissioner for Neighbourhood and Enlargement,OliverVarhelyi,OliverVarhelyi,https://pbs.twimg.com/profile_images/1200828912105918464/kL-fMFTW_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/OliverVarhelyi>OliverVarhelyi</a><br>Bio: Commissioner for Neighbourhood and Enlargement</p>,blue,,1.0,20.0
334,20596281,Working to end poverty for good. Transforming our world #By2030. Follow our Administrator @ASteiner & visit https://t.co/qSU0Gpllji for more,UNDP,UNDP,https://pbs.twimg.com/profile_images/1277602024092131329/bAUh3tJy_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/UNDP>UNDP</a><br>Bio: Working to end poverty for good. Transforming our world #By2030. Follow our Administrator @ASteiner & visit https://t.co/qSU0Gpllji for more</p>,blue,World Bank,1.0,20.0
335,36683668,"We provide development and humanitarian assistance, partnering with countries for a safer more prosperous world. Privacy: https://t.co/IfWuKNbmxK",USAID,USAID,https://pbs.twimg.com/profile_images/1385587604851105794/dfCgCN23_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/USAID>USAID</a><br>Bio: We provide development and humanitarian assistance, partnering with countries for a safer more prosperous world. Privacy: https://t.co/IfWuKNbmxK</p>",blue,US Aid,1.0,20.0
336,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,20.0
337,280976134,👋🏻We are the🇪🇺@EU_Commission's Directorate-General for Neighbourhood and Enlargement Negotiations🌍. Follow us for the latest news & updates!,eu_near,eu_near,https://pbs.twimg.com/profile_images/1333381230553935872/fbEiYl6E_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/eu_near>eu_near</a><br>Bio: 👋🏻We are the🇪🇺@EU_Commission's Directorate-General for Neighbourhood and Enlargement Negotiations🌍. Follow us for the latest news & updates!</p>,blue,,1.0,20.0
338,329666643,"The UN Economic Commission for Africa (ECA) is headquartered in Addis Ababa with offices in Dakar, Kigali, Lusaka, Niamey, Rabat & Yaounde. IDEAS to ACTION.",ECA_OFFICIAL,ECA_OFFICIAL,https://pbs.twimg.com/profile_images/1186198430026207232/4Hhx3EIc_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/ECA_OFFICIAL>ECA_OFFICIAL</a><br>Bio: The UN Economic Commission for Africa (ECA) is headquartered in Addis Ababa with offices in Dakar, Kigali, Lusaka, Niamey, Rabat & Yaounde. IDEAS to ACTION.</p>",blue,,1.0,20.0
339,204698478,"#BuildTheFuture: Infrastructure, procurement and project management services for a sustainable world. ES: @UNOPS_es  | FR: @UNOPS_fr",UNOPS,UNOPS,https://pbs.twimg.com/profile_images/1337323900720570370/4QeTLKkl_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/UNOPS>UNOPS</a><br>Bio: #BuildTheFuture: Infrastructure, procurement and project management services for a sustainable world. ES: @UNOPS_es  | FR: @UNOPS_fr</p>",blue,World Bank,0.0042186481507583175,20.0
340,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,20.0
341,74703019,Sida är Sveriges biståndsmyndighet. Genom samarbete skapar vi förutsättningar för människor som lever i fattigdom och förtryck att förändra sina liv.,Sida,Sida,https://pbs.twimg.com/profile_images/707148537692295168/qvyfplvj_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/Sida>Sida</a><br>Bio: Sida är Sveriges biståndsmyndighet. Genom samarbete skapar vi förutsättningar för människor som lever i fattigdom och förtryck att förändra sina liv.</p>,blue,,1.0,20.0
342,14353202,"We lead the UK’s work internationally, promoting the UK overseas, defending our security, projecting our values, reducing poverty and tackling global challenges",FCDOGovUK,FCDOGovUK,https://pbs.twimg.com/profile_images/1328282888073322498/xs-m282H_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/FCDOGovUK>FCDOGovUK</a><br>Bio: We lead the UK’s work internationally, promoting the UK overseas, defending our security, projecting our values, reducing poverty and tackling global challenges</p>",blue,,1.0,20.0
343,27860681,The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.,WorldBank,WorldBank,https://pbs.twimg.com/profile_images/990966497131532288/41Ze74zF_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/WorldBank>WorldBank</a><br>Bio: The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.</p>,blue,World Bank,1.0,20.0
344,96735431,The African Development Bank Group works to reduce poverty and improve living conditions on the continent. RTs ≠ endorsements.,AfDB_Group,AfDB_Group,https://pbs.twimg.com/profile_images/1315989039342923778/5cJ-fhvP_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/AfDB_Group>AfDB_Group</a><br>Bio: The African Development Bank Group works to reduce poverty and improve living conditions on the continent. RTs ≠ endorsements.</p>,blue,,1.0,20.0
345,20596281,Working to end poverty for good. Transforming our world #By2030. Follow our Administrator @ASteiner & visit https://t.co/qSU0Gpllji for more,UNDP,UNDP,https://pbs.twimg.com/profile_images/1277602024092131329/bAUh3tJy_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/UNDP>UNDP</a><br>Bio: Working to end poverty for good. Transforming our world #By2030. Follow our Administrator @ASteiner & visit https://t.co/qSU0Gpllji for more</p>,blue,World Bank,1.0,21.0
346,25537857,"Promovemos la participación ciudadana, la transparencia y el acceso a la información para fortalecer las instituciones de la democracia argentina.",poderciudadano,poderciudadano,https://pbs.twimg.com/profile_images/1336742436245213186/T9sv6rOQ_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/poderciudadano>poderciudadano</a><br>Bio: Promovemos la participación ciudadana, la transparencia y el acceso a la información para fortalecer las instituciones de la democracia argentina.</p>",blue,South America Issue,1.0,21.0
347,373457468,"We advance social and environmental justice by building a movement of people who know, use, and shape the law.

*Convener of the Legal Empowerment Network*",GlobalNamati,GlobalNamati,https://pbs.twimg.com/profile_images/1764126145/Namati_zoomed_in_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/GlobalNamati>GlobalNamati</a><br>Bio: We advance social and environmental justice by building a movement of people who know, use, and shape the law.

*Convener of the Legal Empowerment Network*</p>",blue,,1.0,21.0
348,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,21.0
349,321575853,"78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.",opengovpart,opengovpart,https://pbs.twimg.com/profile_images/458729616702590976/1FHE7flf_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/opengovpart>opengovpart</a><br>Bio: 78 national & 76 local governments, plus thousands of civil society groups, working to deliver the promise of democracy beyond the ballot box through #OpenGov.</p>",blue,Aid Transparency,1.0,21.0
350,2278865772,Linking better policies with better lives,OECDgov,OECDgov,https://pbs.twimg.com/profile_images/1341327144505503745/uXQj6tJg_normal.jpg,circle,30.0,<p><l>Username: <a href=https://twitter.com/OECDgov>OECDgov</a><br>Bio: Linking better policies with better lives</p>,blue,,1.0,21.0
351,932594367847682048,"Fighting inequality and injustice, working to accelerate the delivery of the SDG targets for peace, justice for all and inclusion (SDG16+). Hosted by @nyuCIC.",SDG16Plus,SDG16Plus,https://pbs.twimg.com/profile_images/932596028104159232/7KnwosBU_normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/SDG16Plus>SDG16Plus</a><br>Bio: Fighting inequality and injustice, working to accelerate the delivery of the SDG targets for peace, justice for all and inclusion (SDG16+). Hosted by @nyuCIC.</p>",blue,World Bank,1.0,21.0
352,362343279,The International Institute for Democracy & Electoral Assistance is a global inter-governmental organization that supports sustainable #democracy worldwide,Int_IDEA,Int_IDEA,https://pbs.twimg.com/profile_images/956859742072311808/ItgnoJsr_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/Int_IDEA>Int_IDEA</a><br>Bio: The International Institute for Democracy & Electoral Assistance is a global inter-governmental organization that supports sustainable #democracy worldwide</p>,blue,,1.0,21.0
353,258842582,"Deputy Director, Thematic Policy @opengovpart. Board @sns_india. Ex- @Kennedy_School @PRSLegislative Anti-corruption, digital, civic space. Views own.",TonuBasu,TonuBasu,https://pbs.twimg.com/profile_images/1093464445626519552/k93Y9XKQ_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/TonuBasu>TonuBasu</a><br>Bio: Deputy Director, Thematic Policy @opengovpart. Board @sns_india. Ex- @Kennedy_School @PRSLegislative Anti-corruption, digital, civic space. Views own.</p>",blue,Aid Transparency,1.0,21.0
354,2389227352,Social Justice Chair&M-Plan Convener|Advocate| @ThumaFoundation Founder|Author|Life activist on Justice-Human Rights-Rule of Law-Governance|Summited Kilimanjaro,ThuliMadonsela3,ThuliMadonsela3,https://pbs.twimg.com/profile_images/1384423114893844483/wq78eKYT_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/ThuliMadonsela3>ThuliMadonsela3</a><br>Bio: Social Justice Chair&M-Plan Convener|Advocate| @ThumaFoundation Founder|Author|Life activist on Justice-Human Rights-Rule of Law-Governance|Summited Kilimanjaro</p>,blue,,1.0,21.0
355,214164951,"Iespējams, labākā sabiedrības iniciatīvu platforma pasaulē - revolucionārs pargrieziens iedzīvotāju un politiķu sadarbībā.",ManaBalss,ManaBalss,https://pbs.twimg.com/profile_images/483943528888672256/JN0AfhSO_normal.jpeg,star,30.0,"<p><l>Username: <a href=https://twitter.com/ManaBalss>ManaBalss</a><br>Bio: Iespējams, labākā sabiedrības iniciatīvu platforma pasaulē - revolucionārs pargrieziens iedzīvotāju un politiķu sadarbībā.</p>",blue,,1.0,21.0
356,326071624,It takes a network to fight a network. Exposing crime and corruption so the public can hold power to account. Donate: https://t.co/59LMbgL8Fh RT ≠ endorsement,OCCRP,OCCRP,https://pbs.twimg.com/profile_images/876801225223798784/ZLtXf7I2_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/OCCRP>OCCRP</a><br>Bio: It takes a network to fight a network. Exposing crime and corruption so the public can hold power to account. Donate: https://t.co/59LMbgL8Fh RT ≠ endorsement</p>,blue,,1.0,21.0
357,25390350,"The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open",OECD,OECD,https://pbs.twimg.com/profile_images/1336674338880319493/S0UMmjq4_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/OECD>OECD</a><br>Bio: The Organisation for Economic Co-operation & Development promotes better #policies for #BetterLives around the world.
👉 Follow @A_Gurria ✍️ DMs open</p>",blue,World Bank,1.0,21.0
358,27860681,The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.,WorldBank,WorldBank,https://pbs.twimg.com/profile_images/990966497131532288/41Ze74zF_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/WorldBank>WorldBank</a><br>Bio: The official World Bank Twitter feed. The World Bank's mission is to end extreme poverty and promote shared prosperity.</p>,blue,World Bank,1.0,21.0
359,103874436,"Advancing the rule of law worldwide. Follow us for the latest WJP rule of law data, news, and announcements. (RTs are not endorsements.)",TheWJP,TheWJP,https://pbs.twimg.com/profile_images/875411999647121408/Wpcls_c__normal.jpg,circle,30.0,"<p><l>Username: <a href=https://twitter.com/TheWJP>TheWJP</a><br>Bio: Advancing the rule of law worldwide. Follow us for the latest WJP rule of law data, news, and announcements. (RTs are not endorsements.)</p>",blue,US Aid,0.003966593089587926,21.0
360,2189742522,"Global alliance of civil society organisations & activists working to strengthen citizen action & civil society IG: @civicusalliance
Secretary General @lysajohn",CIVICUSalliance,CIVICUSalliance,https://pbs.twimg.com/profile_images/1341327737974370304/jffaOtBb_normal.jpg,star,30.0,"<p><l>Username: <a href=https://twitter.com/CIVICUSalliance>CIVICUSalliance</a><br>Bio: Global alliance of civil society organisations & activists working to strengthen citizen action & civil society IG: @civicusalliance
Secretary General @lysajohn</p>",blue,US Aid,1.0,21.0
361,41389093,"We help people solve complex social problems relating to corruption & the use of public resources, by supporting locally-led innovation, learning, & adaptation.",GlobalIntegrity,GlobalIntegrity,https://pbs.twimg.com/profile_images/1143151888482951168/SZ_ZpHwd_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/GlobalIntegrity>GlobalIntegrity</a><br>Bio: We help people solve complex social problems relating to corruption & the use of public resources, by supporting locally-led innovation, learning, & adaptation.</p>",blue,Aid Transparency,1.0,22.0
362,7403862,Digital minister. #FastFairFun #TaiwanCanHelp. */*,audreyt,audreyt,https://pbs.twimg.com/profile_images/1255143161153769472/omPzEibc_normal.jpg,star,30.0,<p><l>Username: <a href=https://twitter.com/audreyt>audreyt</a><br>Bio: Digital minister. #FastFairFun #TaiwanCanHelp. */*</p>,red,0,1.0,22.0
363,14559745,"#Climate, #energy, #food, #forests, #water, #cities, #ocean, governance, finance, business, economics. Tweet/Like ≠ endorsement. Tweets by @lauraleedooley",WorldResources,WorldResources,https://pbs.twimg.com/profile_images/1278304727265087489/msVQeQNZ_normal.png,star,30.0,"<p><l>Username: <a href=https://twitter.com/WorldResources>WorldResources</a><br>Bio: #Climate, #energy, #food, #forests, #water, #cities, #ocean, governance, finance, business, economics. Tweet/Like ≠ endorsement. Tweets by @lauraleedooley</p>",blue,,1.0,22.0
